POSITION_WRT_HXB2,MEDIAN_PAIRWISE_DISTANCE_BETWEEN_STANDARD_REFS
6746,0.760668165
6747,0.75956851
6748,0.758131345
6749,0.756923055
6750,0.755739178
6751,0.754359557
6752,0.753026823
6753,0.75188828
6754,0.750819089
6755,0.749772058
6756,0.748716946
6757,0.747646332
6758,0.746649405
6759,0.745609534
6760,0.744650581
6761,0.743479221
6762,0.742561775
6763,0.741383573
6764,0.740165614
6765,0.739042464
6766,0.738214129
6767,0.737066263
6768,0.736183347
6769,0.735395814
6770,0.734570462
6771,0.733747822
6772,0.732721493
6773,0.731915871
6774,0.731095579
6775,0.730383411
6776,0.729455685
6777,0.728437568
6778,0.727408862
6779,0.726347694
6780,0.725320245
6781,0.724471031
6782,0.72356016
6783,0.722570335
6784,0.721730437
6785,0.720736673
6786,0.719777295
6787,0.719006869
6788,0.71824396
6789,0.717364325
6790,0.716911005
6791,0.716134898
6792,0.715258125
6793,0.714422215
6794,0.713740081
6795,0.71293148
6796,0.712109485
6797,0.71135803
6798,0.710590215
6799,0.709289529
6800,0.708148869
6801,0.70720362
6802,0.706358164
6803,0.705477636
6804,0.704307895
6805,0.703510337
6806,0.702822764
6807,0.701955602
6808,0.701072217
6809,0.700253684
6810,0.699726318
6811,0.698632915
6812,0.697774223
6813,0.696981951
6814,0.696108503
6815,0.695098127
6816,0.694118599
6817,0.693427709
6818,0.692485726
6819,0.691257849
6820,0.690185428
6821,0.689140748
6822,0.68805688
6823,0.687258769
6824,0.685972051
6825,0.684571682
6826,0.683622032
6827,0.682715713
6828,0.681770185
6829,0.680434491
6830,0.678943597
6831,0.677484064
6832,0.675978045
6833,0.674512316
6834,0.673267699
6835,0.672090544
6836,0.670751366
6837,0.669414438
6838,0.667948175
6839,0.666697234
6840,0.665263674
6841,0.663741994
6842,0.662392064
6843,0.660901841
6844,0.659389656
6845,0.657794441
6846,0.656334674
6847,0.655074222
6848,0.653778179
6849,0.652425595
6850,0.651173876
6851,0.649728565
6852,0.64806565
6853,0.64656919
6854,0.644950491
6855,0.643300714
6856,0.64180575
6857,0.640169036
6858,0.63845104
6859,0.636758564
6860,0.635005678
6861,0.633271578
6862,0.631660188
6863,0.630035294
6864,0.628349422
6865,0.626548128
6866,0.624674937
6867,0.622945376
6868,0.621209867
6869,0.619476119
6870,0.617678066
6871,0.615835756
6872,0.614036452
6873,0.612353502
6874,0.610732779
6875,0.609128382
6876,0.607380574
6877,0.605681236
6878,0.603966903
6879,0.602270558
6880,0.600555374
6881,0.598761588
6882,0.596926342
6883,0.59510095
6884,0.593262601
6885,0.591467648
6886,0.589617527
6887,0.587722648
6888,0.58590944
6889,0.584008315
6890,0.582213699
6891,0.580386316
6892,0.578766479
6893,0.577023647
6894,0.575090876
6895,0.57329916
6896,0.571547204
6897,0.569777511
6898,0.567972987
6899,0.56614223
6900,0.564367466
6901,0.562495358
6902,0.560633095
6903,0.558798791
6904,0.557167393
6905,0.555575099
6906,0.553861855
6907,0.552215272
6908,0.550528978
6909,0.548883183
6910,0.547295133
6911,0.545859525
6912,0.544148054
6913,0.542526037
6914,0.540859995
6915,0.539242999
6916,0.53760457
6917,0.536019997
6918,0.534538909
6919,0.5329594
6920,0.531505786
6921,0.529837741
6922,0.528480576
6923,0.526970596
6924,0.525555543
6925,0.524099242
6926,0.522568202
6927,0.521177602
6928,0.519602384
6929,0.517911554
6930,0.516635144
6931,0.515147801
6932,0.513753157
6933,0.512481712
6934,0.511086949
6935,0.509756219
6936,0.508221677
6937,0.506769893
6938,0.505297065
6939,0.503733424
6940,0.502223904
6941,0.500772949
6942,0.499308223
6943,0.498152406
6944,0.49657965
6945,0.495306852
6946,0.49401883
6947,0.493178404
6948,0.491967101
6949,0.491135493
6950,0.490355788
6951,0.489521765
6952,0.48884069
6953,0.488183881
6954,0.487459156
6955,0.486868672
6956,0.486224565
6957,0.485618936
6958,0.485021012
6959,0.484357707
6960,0.483854694
6961,0.483315194
6962,0.482744435
6963,0.482255993
6964,0.481849938
6965,0.481450606
6966,0.481017727
6967,0.480607152
6968,0.480238094
6969,0.479853799
6970,0.479490899
6971,0.479185117
6972,0.478917209
6973,0.478667157
6974,0.478309157
6975,0.477995558
6976,0.477708676
6977,0.477541831
6978,0.47732153
6979,0.477076963
6980,0.476878647
6981,0.476615852
6982,0.476463756
6983,0.47627814
6984,0.476059479
6985,0.475878667
6986,0.475767045
6987,0.475620425
6988,0.475453557
6989,0.47533459
6990,0.475175541
6991,0.475033544
6992,0.474845839
6993,0.474649209
6994,0.474435059
6995,0.474284999
6996,0.474094216
6997,0.473997433
6998,0.473851587
6999,0.473714865
7000,0.473577188
7001,0.473448311
7002,0.47328607
7003,0.47312963
7004,0.472988488
7005,0.472823387
7006,0.472727901
7007,0.472634166
7008,0.472594121
7009,0.472539856
7010,0.47249672
7011,0.472468848
7012,0.472438391
7013,0.472377947
7014,0.472363146
7015,0.472348277
7016,0.472284261
7017,0.472139805
7018,0.472020061
7019,0.471927498
7020,0.471773309
7021,0.47165383
7022,0.4715599
7023,0.471443839
7024,0.471397441
7025,0.471419783
7026,0.471446125
7027,0.471367344
7028,0.471359442
7029,0.471333931
7030,0.471351959
7031,0.471297613
7032,0.4712651
7033,0.471246305
7034,0.471201176
7035,0.471162604
7036,0.471064099
7037,0.470921857
7038,0.470945758
7039,0.47090955
7040,0.470824871
7041,0.470836899
7042,0.470801714
7043,0.4707844
7044,0.470821818
7045,0.470815275
7046,0.47079253
7047,0.470782304
7048,0.470723848
7049,0.470763274
7050,0.470735281
7051,0.470798069
7052,0.470940012
7053,0.471050651
7054,0.47104187
7055,0.471006224
7056,0.470971626
7057,0.470925711
7058,0.470938977
7059,0.470991352
7060,0.471031844
7061,0.471030145
7062,0.471043904
7063,0.471070348
7064,0.471058765
7065,0.471064708
7066,0.471038615
7067,0.470981103
7068,0.470944938
7069,0.470849628
7070,0.470842229
7071,0.47090724
7072,0.471006734
7073,0.470914729
7074,0.470865186
7075,0.470773037
7076,0.470789193
7077,0.470759792
7078,0.470771957
7079,0.470767444
7080,0.470739154
7081,0.470705254
7082,0.470719101
7083,0.470568121
7084,0.470428679
7085,0.470330223
7086,0.470219493
7087,0.469970772
7088,0.469721764
7089,0.469422714
7090,0.469105575
7091,0.46875151
7092,0.468533657
7093,0.468464251
7094,0.468311398
7095,0.468258173
7096,0.468247283
7097,0.468267866
7098,0.46823872
7099,0.468125317
7100,0.468544573
7101,0.46884829
7102,0.468737435
7103,0.46852549
7104,0.468419035
7105,0.468486152
7106,0.468593941
7107,0.468708877
7108,0.468507255
7109,0.468427791
7110,0.468694601
7111,0.469039912
7112,0.469642792
7113,0.470764081
7114,0.471581253
7115,0.472348339
7116,0.47413583
7117,0.475694364
7118,0.477042227
7119,0.478566437
7120,0.480152726
7121,0.481745873
7122,0.483453447
7123,0.484997208
7124,0.486602233
7125,0.488349173
7126,0.490218212
7127,0.492002103
7128,0.494029688
7129,0.495961785
7130,0.497856751
7131,0.499931638
7132,0.501965825
7133,0.503932715
7134,0.505806726
7135,0.507756282
7136,0.509733311
7137,0.511657015
7138,0.513601773
7139,0.515513581
7140,0.517417756
7141,0.51942608
7142,0.521434428
7143,0.523395118
7144,0.525411466
7145,0.527376502
7146,0.529456341
7147,0.531635339
7148,0.533606396
7149,0.535579203
7150,0.537560875
7151,0.539686696
7152,0.541949203
7153,0.544308339
7154,0.546446
7155,0.548700932
7156,0.550975651
7157,0.55317577
7158,0.555368068
7159,0.557745891
7160,0.560014605
7161,0.562225063
7162,0.564405223
7163,0.566529117
7164,0.56865481
7165,0.570814636
7166,0.57306591
7167,0.575266066
7168,0.577318548
7169,0.579584922
7170,0.581851396
7171,0.584060846
7172,0.586444683
7173,0.588804146
7174,0.591100293
7175,0.593438385
7176,0.595631698
7177,0.59810744
7178,0.60049913
7179,0.602773097
7180,0.604906149
7181,0.607096803
7182,0.60925091
7183,0.61170918
7184,0.614202554
7185,0.616543882
7186,0.619056136
7187,0.621451717
7188,0.624021457
7189,0.626503474
7190,0.629009197
7191,0.631658159
7192,0.634203036
7193,0.636694135
7194,0.639127562
7195,0.641715756
7196,0.644377355
7197,0.64669788
7198,0.649269736
7199,0.651854173
7200,0.654358551
7201,0.656920213
7202,0.659576821
7203,0.66210362
7204,0.664602374
7205,0.667078379
7206,0.669617954
7207,0.672078607
7208,0.674538661
7209,0.67710046
7210,0.679523732
7211,0.681917775
7212,0.68440137
7213,0.686764883
7214,0.689123757
7215,0.691577059
7216,0.693983459
7217,0.696523939
7218,0.698964964
7219,0.701297756
7220,0.703678752
7221,0.706154983
7222,0.708700309
7223,0.711113368
7224,0.713623238
7225,0.716190143
7226,0.718642237
7227,0.721012293
7228,0.72345497
7229,0.725821633
7230,0.728185356
7231,0.730584345
7232,0.733050751
7233,0.73554683
7234,0.737860777
7235,0.740278475
7236,0.742716813
7237,0.745134224
7238,0.7477649
7239,0.750254893
7240,0.752994969
7241,0.755596875
7242,0.758103868
7243,0.760684829
7244,0.763214648
7245,0.765931239
7246,0.768576495
7247,0.771151883
7248,0.77384429
7249,0.776305281
7250,0.778901216
7251,0.781448204
7252,0.784101891
7253,0.786689812
7254,0.789270173
7255,0.79183067
7256,0.794283493
7257,0.796863627
7258,0.79948684
7259,0.802041078
7260,0.804696016
7261,0.807419412
7262,0.810040318
7263,0.812721872
7264,0.815281994
7265,0.817707025
7266,0.820226027
7267,0.822918315
7268,0.825561978
7269,0.828115361
7270,0.830667794
7271,0.833235079
7272,0.835705595
7273,0.838268407
7274,0.84067091
7275,0.843161928
7276,0.845638112
7277,0.847996771
7278,0.850554653
7279,0.853121393
7280,0.85578718
7281,0.858452927
7282,0.861105114
7283,0.863833813
7284,0.866616865
7285,0.869081814
7286,0.87155386
7287,0.87419943
7288,0.876651532
7289,0.879030231
7290,0.881651761
7291,0.884198405
7292,0.886660622
7293,0.888918089
7294,0.891280182
7295,0.893633369
7296,0.896169184
7297,0.898726961
7298,0.901075647
7299,0.903421165
7300,0.905722266
7301,0.908106895
7302,0.910326434
7303,0.912481697
7304,0.914652581
7305,0.916831085
7306,0.919022412
7307,0.92113011
7308,0.923314839
7309,0.92539786
7310,0.927501512
7311,0.92940155
7312,0.931269038
7313,0.933079687
7314,0.934880361
7315,0.936724927
7316,0.938526569
7317,0.940122851
7318,0.941808841
7319,0.943454747
7320,0.945094933
7321,0.946736344
7322,0.948330966
7323,0.949950286
7324,0.951564173
7325,0.953229442
7326,0.954813061
7327,0.956348322
7328,0.957998724
7329,0.959724232
7330,0.961333718
7331,0.962889767
7332,0.964395473
7333,0.965996412
7334,0.967548457
7335,0.969064105
7336,0.970600795
7337,0.972228372
7338,0.973847991
7339,0.975411326
7340,0.977076155
7341,0.978658499
7342,0.980280008
7343,0.981654996
7344,0.983057707
7345,0.984501888
7346,0.985904143
7347,0.987330676
7348,0.988775015
7349,0.990136578
7350,0.991543966
7351,0.992917226
7352,0.994208464
7353,0.995478521
7354,0.996831553
7355,0.998249044
7356,0.999695639
7357,1.001199735
7358,1.002665261
7359,1.004101188
7360,1.00541746
7361,1.006755648
7362,1.008060961
7363,1.009385281
7364,1.010644057
7365,1.011914411
7366,1.013284298
7367,1.014585477
7368,1.015932506
7369,1.017293239
7370,1.018686267
7371,1.019971889
7372,1.021254787
7373,1.022537454
7374,1.023897555
7375,1.025178979
7376,1.026630069
7377,1.027921861
7378,1.029264455
7379,1.03060519
7380,1.031976723
7381,1.033387278
7382,1.034725845
7383,1.035963909
7384,1.037428685
7385,1.038885043
7386,1.040310932
7387,1.041764711
7388,1.043159297
7389,1.044632526
7390,1.045987614
7391,1.047516512
7392,1.048857891
7393,1.050097338
7394,1.051480247
7395,1.052840153
7396,1.054048316
7397,1.055424783
7398,1.056889383
7399,1.058374429
7400,1.059872513
7401,1.061226629
7402,1.062792982
7403,1.064313685
7404,1.065914523
7405,1.067366063
7406,1.06856895
7407,1.069861751
7408,1.071079661
7409,1.072595702
7410,1.073953211
7411,1.075023139
7412,1.07594429
7413,1.076749209
7414,1.076845232
7415,1.077137572
7416,1.077713178
7417,1.077317788
7418,1.077019906
7419,1.077063273
7420,1.076747075
7421,1.076487834
7422,1.076103472
7423,1.075627585
7424,1.075582027
7425,1.075213499
7426,1.074727958
7427,1.074087128
7428,1.073662312
7429,1.072822743
7430,1.072245334
7431,1.071770586
7432,1.071162583
7433,1.070529026
7434,1.069905891
7435,1.069410735
7436,1.068803364
7437,1.068179947
7438,1.067349063
7439,1.066796109
7440,1.065919179
7441,1.06527661
7442,1.064544058
7443,1.063742063
7444,1.063133864
7445,1.062498997
7446,1.061999388
7447,1.061299675
7448,1.060555835
7449,1.059792899
7450,1.058793467
7451,1.058071414
7452,1.056795499
7453,1.055343614
7454,1.053859915
7455,1.052426254
7456,1.050938011
7457,1.049533801
7458,1.048197703
7459,1.04695028
7460,1.045536726
7461,1.044289477
7462,1.042972488
7463,1.041975343
7464,1.040963869
7465,1.039720977
7466,1.038627347
7467,1.037662128
7468,1.036786243
7469,1.036154609
7470,1.035131095
7471,1.03407492
7472,1.033273989
7473,1.032347698
7474,1.031401484
7475,1.030340995
7476,1.029072328
7477,1.028086595
7478,1.026901447
7479,1.025772204
7480,1.024737361
7481,1.024042322
7482,1.023178566
7483,1.022423191
7484,1.021423096
7485,1.020269941
7486,1.019363935
7487,1.018441601
7488,1.017346885
7489,1.016080863
7490,1.014818977
7491,1.013613581
7492,1.012455546
7493,1.011396859
7494,1.010434647
7495,1.009427225
7496,1.008362582
7497,1.007120518
7498,1.006166191
7499,1.005081455
7500,1.003960554
7501,1.002741585
7502,1.001503603
7503,1.000146878
7504,0.998926711
7505,0.997654601
7506,0.996408053
7507,0.995194305
7508,0.993977058
7509,0.992897056
7510,0.991675061
7511,0.990709978
7512,0.989642721
7513,0.988330581
7514,0.987176517
7515,0.986067656
7516,0.984931382
7517,0.983784552
7518,0.982747466
7519,0.981614774
7520,0.980709085
7521,0.979758303
7522,0.978783155
7523,0.977788415
7524,0.976682495
7525,0.975566317
7526,0.974265214
7527,0.973017302
7528,0.971730898
7529,0.970398264
7530,0.969291971
7531,0.968067125
7532,0.966826642
7533,0.965620804
7534,0.964207379
7535,0.962965086
7536,0.961642628
7537,0.960279157
7538,0.958889445
7539,0.957459209
7540,0.956282188
7541,0.954040805
7542,0.952877192
7543,0.951689406
7544,0.950257595
7545,0.948697423
7546,0.947167062
7547,0.945670907
7548,0.944100347
7549,0.942694594
7550,0.941247354
7551,0.939695584
7552,0.938055738
7553,0.936620076
7554,0.934860488
7555,0.933099371
7556,0.931446347
7557,0.92977032
7558,0.92797067
7559,0.926124683
7560,0.924346735
7561,0.922394323
7562,0.920450663
7563,0.918574344
7564,0.916682832
7565,0.914855779
7566,0.913137143
7567,0.911267734
7568,0.909335749
7569,0.907479972
7570,0.905675117
7571,0.903793798
7572,0.901890289
7573,0.900020709
7574,0.898154614
7575,0.896289365
7576,0.894447792
7577,0.892633471
7578,0.890824503
7579,0.888812843
7580,0.886886405
7581,0.884845203
7582,0.882809813
7583,0.880880555
7584,0.878755545
7585,0.876651581
7586,0.874879559
7587,0.872942786
7588,0.87084476
7589,0.868910729
7590,0.867127996
7591,0.865007626
7592,0.862907498
7593,0.861007791
7594,0.859157093
7595,0.857264631
7596,0.855432811
7597,0.853372486
7598,0.851401102
7599,0.84956129
7600,0.847819904
7601,0.846014762
7602,0.844179537
7603,0.842588104
7604,0.841034568
7605,0.839261161
7606,0.837723412
7607,0.836188751
7608,0.834649213
7609,0.833043649
7610,0.831236913
7611,0.829735195
7612,0.827896566
7613,0.826622923
7614,0.825153197
7615,0.823260003
7616,0.821262693
7617,0.819127276
7618,0.817252355
7619,0.81523071
7620,0.813194628
7621,0.811156334
7622,0.809133222
7623,0.807181878
7624,0.805187161
7625,0.803238827
7626,0.801250368
7627,0.79915381
7628,0.797120312
7629,0.795290309
7630,0.793135029
7631,0.791001891
7632,0.789100376
7633,0.787145197
7634,0.785132049
7635,0.78312841
7636,0.781132665
7637,0.779134892
7638,0.777138786
7639,0.775081981
7640,0.773113514
7641,0.771073226
7642,0.769010581
7643,0.767045361
7644,0.765355913
7645,0.763495913
7646,0.761665908
7647,0.759756815
7648,0.757889996
7649,0.755940425
7650,0.754101072
7651,0.752181258
7652,0.750395743
7653,0.748582953
7654,0.746784049
7655,0.745010387
7656,0.743165942
7657,0.741295721
7658,0.739344263
7659,0.737379547
7660,0.735492754
7661,0.733670962
7662,0.731905227
7663,0.730179914
7664,0.72835
7665,0.726567326
7666,0.724910618
7667,0.723023579
7668,0.721276812
7669,0.719460346
7670,0.717720069
7671,0.715900027
7672,0.714105817
7673,0.711979078
7674,0.709866594
7675,0.707816644
7676,0.705880753
7677,0.703939347
7678,0.701785795
7679,0.699914413
7680,0.697694779
7681,0.695717119
7682,0.693636539
7683,0.691746411
7684,0.689737908
7685,0.687780511
7686,0.685639561
7687,0.683432688
7688,0.681345693
7689,0.679325822
7690,0.67712001
7691,0.674983853
7692,0.672747351
7693,0.670676825
7694,0.668690108
7695,0.666505281
7696,0.664355344
7697,0.662308372
7698,0.660107852
7699,0.657708788
7700,0.65540767
7701,0.653088954
7702,0.650985116
7703,0.648752609
7704,0.646572446
7705,0.64443111
7706,0.642450644
7707,0.640454259
7708,0.638336189
7709,0.636183394
7710,0.634015643
7711,0.631760921
7712,0.629499757
7713,0.62731946
7714,0.625107715
7715,0.622972593
7716,0.620992179
7717,0.618798597
7718,0.616655971
7719,0.614523833
7720,0.61228803
7721,0.610166085
7722,0.607974002
7723,0.605835853
7724,0.603779922
7725,0.601451009
7726,0.599265845
7727,0.597127404
7728,0.595117743
7729,0.592944013
7730,0.590908654
7731,0.588791378
7732,0.586627405
7733,0.584438141
7734,0.58232271
7735,0.580198401
7736,0.577969076
7737,0.575760149
7738,0.573471811
7739,0.571597004
7740,0.569453396
7741,0.567696005
7742,0.56559392
7743,0.563531007
7744,0.561642574
7745,0.559583715
7746,0.557596546
7747,0.555588031
7748,0.553587698
7749,0.551490617
7750,0.549544793
7751,0.547856087
7752,0.545922071
7753,0.544389815
7754,0.542835556
7755,0.541405531
7756,0.540110848
7757,0.53881536
7758,0.537521884
7759,0.536065855
7760,0.534542817
7761,0.533056377
7762,0.531511306
7763,0.530123463
7764,0.528429953
7765,0.526725373
7766,0.525255649
7767,0.523728015
7768,0.521975226
7769,0.520184587
7770,0.51817732
7771,0.516323891
7772,0.514502841
7773,0.512558584
7774,0.510587046
7775,0.508702724
7776,0.506928025
7777,0.50527139
7778,0.503449589
7779,0.501611963
7780,0.499762919
7781,0.498019363
7782,0.496006296
7783,0.494046454
7784,0.492149145
7785,0.490311815
7786,0.488596014
7787,0.486852835
7788,0.484846299
7789,0.483171491
7790,0.4815331
7791,0.479907693
7792,0.478221483
7793,0.47629776
7794,0.474401602
7795,0.472446963
7796,0.470952628
7797,0.469426048
7798,0.467715499
7799,0.465967695
7800,0.464134606
7801,0.46254756
7802,0.461196612
7803,0.459674935
7804,0.458498048
7805,0.456825396
7806,0.455143839
7807,0.453480156
7808,0.451720503
7809,0.450256154
7810,0.448532046
7811,0.447067622
7812,0.445513948
7813,0.443948591
7814,0.442840802
7815,0.441510279
7816,0.440022386
7817,0.438586009
7818,0.436917806
7819,0.435140587
7820,0.433497673
7821,0.431636265
7822,0.43026655
7823,0.428918246
7824,0.427482014
7825,0.425940071
7826,0.424196606
7827,0.423185609
7828,0.422293108
7829,0.420913739
7830,0.419395034
7831,0.417943968
7832,0.416601484
7833,0.415688549
7834,0.4148224
7835,0.413846595
7836,0.412479521
7837,0.411098406
7838,0.410301905
7839,0.409568482
7840,0.408495025
7841,0.407001417
7842,0.40654585
7843,0.404896531
7844,0.403418613
7845,0.402103608
7846,0.401369525
7847,0.400744188
7848,0.399994971
7849,0.399335781
7850,0.398375006
7851,0.397631035
7852,0.396849886
7853,0.396321169
7854,0.39536663
7855,0.394844318
7856,0.394004813
7857,0.393423069
7858,0.392964458
7859,0.392235346
7860,0.391799182
7861,0.391474358
7862,0.391169571
7863,0.390682631
7864,0.39028015
7865,0.389853432
7866,0.389358135
7867,0.388924529
7868,0.388523171
7869,0.387990164
7870,0.387515157
7871,0.386883567
7872,0.386480166
7873,0.385767448
7874,0.385118857
7875,0.384407305
7876,0.383975927
7877,0.38336346
7878,0.382738087
7879,0.382262117
7880,0.381739816
7881,0.38107732
7882,0.380518577
7883,0.379898693
7884,0.379069644
7885,0.378323729
7886,0.377423133
7887,0.376614681
7888,0.375868583
7889,0.375189942
7890,0.374459108
7891,0.373646374
7892,0.372960684
7893,0.372389781
7894,0.371721988
7895,0.371140341
7896,0.370777191
7897,0.370306482
7898,0.369772442
7899,0.369312173
7900,0.368912966
7901,0.368239692
7902,0.367634076
7903,0.367011971
7904,0.366304075
7905,0.365561305
7906,0.364976913
7907,0.364224395
7908,0.36395424
7909,0.363332949
7910,0.362713626
7911,0.362326602
7912,0.36170213
7913,0.36148806
7914,0.360914084
7915,0.360620076
7916,0.360742526
7917,0.360882686
7918,0.361114635
7919,0.361238247
7920,0.361300103
7921,0.361393664
7922,0.36148282
7923,0.361743174
7924,0.362008721
7925,0.362213299
7926,0.362500695
7927,0.36263136
7928,0.362759864
7929,0.362926268
7930,0.362897072
7931,0.363288117
7932,0.363490548
7933,0.363621322
7934,0.363937421
7935,0.364223142
7936,0.364523202
7937,0.364942842
7938,0.365271757
7939,0.365566345
7940,0.365966391
7941,0.366277833
7942,0.366511694
7943,0.366957947
7944,0.367278754
7945,0.367532497
7946,0.367917936
7947,0.368087074
7948,0.368424288
7949,0.368618911
7950,0.369057448
7951,0.369434459
7952,0.369849963
7953,0.370194248
7954,0.370592164
7955,0.371004943
7956,0.371376605
7957,0.371667028
7958,0.372003371
7959,0.372334989
7960,0.372725127
7961,0.3730193
7962,0.373300129
7963,0.373566885
7964,0.373851189
7965,0.374192128
7966,0.374580559
7967,0.374908861
7968,0.375344647
7969,0.375689902
7970,0.376093735
7971,0.37641834
7972,0.376791645
7973,0.377163899
7974,0.37771242
7975,0.378247918
7976,0.378802718
7977,0.379232578
7978,0.379549122
7979,0.380122535
7980,0.380454918
7981,0.381049122
7982,0.381478441
7983,0.38185314
7984,0.382140698
7985,0.382572439
7986,0.382939349
7987,0.383419502
7988,0.384105887
7989,0.38460493
7990,0.385046663
7991,0.385590086
7992,0.386211655
7993,0.386811533
7994,0.387462859
7995,0.388022692
7996,0.388666352
7997,0.389335619
7998,0.389964138
7999,0.390514001
8000,0.391181886
8001,0.391798475
8002,0.392436187
8003,0.392973453
8004,0.393538267
8005,0.394109606
8006,0.394605072
8007,0.395029611
8008,0.395507832
8009,0.395946885
8010,0.396492997
8011,0.397071635
8012,0.397795108
8013,0.398476502
8014,0.399177236
8015,0.399880625
8016,0.400552463
8017,0.401224767
8018,0.401909773
8019,0.402550299
8020,0.403232434
8021,0.403857295
8022,0.404527238
8023,0.405239453
8024,0.405906752
8025,0.406556992
8026,0.407333994
8027,0.408054209
8028,0.408737495
8029,0.409370025
8030,0.410087836
8031,0.410855392
8032,0.411496168
8033,0.412228924
8034,0.412884009
8035,0.413494717
8036,0.414195976
8037,0.414898978
8038,0.41562149
8039,0.416296024
8040,0.416924386
8041,0.417593586
8042,0.418216171
8043,0.418913574
8044,0.419663026
8045,0.420245951
8046,0.420833499
8047,0.421385746
8048,0.42187261
8049,0.422424515
8050,0.423036287
8051,0.423598131
8052,0.424127949
8053,0.424634281
8054,0.425167
8055,0.425705593
8056,0.426230832
8057,0.426705573
8058,0.427252252
8059,0.427792898
8060,0.428328993
8061,0.428902347
8062,0.429459859
8063,0.429992928
8064,0.430505625
8065,0.431003171
8066,0.431496846
8067,0.432022092
8068,0.43254553
8069,0.433002921
8070,0.433473739
8071,0.434042531
8072,0.434691612
8073,0.43530855
8074,0.435896523
8075,0.436602872
8076,0.43727246
8077,0.437955227
8078,0.43862061
8079,0.439276628
8080,0.4400514
8081,0.440679174
8082,0.441321162
8083,0.441988593
8084,0.442774867
8085,0.44333227
8086,0.444054241
8087,0.444799056
8088,0.445395094
8089,0.445963945
8090,0.446612644
8091,0.447192555
8092,0.447721554
8093,0.448474212
8094,0.449277729
8095,0.450118661
8096,0.450971993
8097,0.451187007
8098,0.451421346
8099,0.451888118
8100,0.452367791
8101,0.452752095
8102,0.453221419
8103,0.453680714
8104,0.454012533
8105,0.454229369
8106,0.454893001
8107,0.455583269
8108,0.456238317
8109,0.45694333
8110,0.457363912
8111,0.457819789
8112,0.458010318
8113,0.458442275
8114,0.458996211
8115,0.459186762
8116,0.45929208
8117,0.459688685
8118,0.460035267
8119,0.460340343
8120,0.460764083
8121,0.461275964
8122,0.461812549
8123,0.462013335
8124,0.462159055
8125,0.462165254
8126,0.462677006
8127,0.463336244
8128,0.463372792
8129,0.46327452
8130,0.463894851
8131,0.46435816
8132,0.464687398
8133,0.464863976
8134,0.464573223
8135,0.464121004
8136,0.463927651
8137,0.464105039
8138,0.46460491
8139,0.464461038
8140,0.464315231
8141,0.464315289
8142,0.46473187
8143,0.464797306
8144,0.46515139
8145,0.465267008
8146,0.465363326
8147,0.464998841
8148,0.464378184
8149,0.463987883
8150,0.463681
8151,0.463506669
8152,0.463188619
8153,0.46280516
8154,0.462373482
8155,0.46215536
8156,0.461808367
8157,0.461709829
8158,0.46132796
8159,0.460877959
8160,0.46064518
8161,0.460169273
8162,0.459552748
8163,0.459028337
8164,0.45854213
8165,0.458012325
8166,0.457386252
8167,0.456900369
8168,0.45637538
8169,0.455794943
8170,0.45532891
8171,0.454718715
8172,0.454247257
8173,0.453765807
8174,0.453564013
8175,0.45340588
8176,0.453166872
8177,0.452773266
8178,0.452501672
8179,0.452354659
8180,0.452053629
8181,0.451708073
8182,0.451478206
8183,0.45132009
8184,0.451326075
8185,0.451216501
8186,0.451034392
8187,0.451050146
8188,0.451201647
8189,0.451146813
8190,0.450980213
8191,0.45122755
8192,0.451119906
8193,0.451337143
8194,0.451510423
8195,0.451332559
8196,0.451185703
8197,0.451085997
8198,0.450781913
8199,0.450540037
8200,0.450220425
8201,0.450083891
8202,0.449853281
8203,0.449962667
8204,0.450066714
8205,0.449935787
8206,0.450072108
8207,0.449940449
8208,0.449680124
8209,0.449012315
8210,0.449069886
8211,0.448659168
8212,0.448410194
8213,0.448095182
8214,0.447827045
8215,0.447408133
8216,0.446989061
8217,0.446493781
8218,0.445943909
8219,0.445550622
8220,0.445220168
8221,0.444940289
8222,0.4447858
8223,0.44460008
8224,0.444233292
8225,0.443802356
8226,0.443405202
8227,0.442928555
8228,0.442573607
8229,0.442294665
8230,0.442033871
8231,0.441742534
8232,0.441162273
8233,0.440836377
8234,0.440410279
8235,0.439873445
8236,0.439386047
8237,0.43889762
8238,0.438300885
8239,0.437765639
8240,0.43720143
8241,0.436648515
8242,0.436067468
8243,0.435559584
8244,0.434960143
8245,0.434285029
8246,0.433729425
8247,0.433181391
8248,0.432740274
8249,0.432269372
8250,0.431896737
8251,0.431264877
8252,0.430732441
8253,0.430176757
8254,0.42956167
8255,0.428981662
8256,0.428302457
8257,0.427657134
8258,0.427040609
8259,0.426430697
8260,0.42585313
8261,0.425256671
8262,0.424634253
8263,0.424043133
8264,0.423406688
8265,0.422743047
8266,0.422108025
8267,0.421431607
8268,0.420771291
8269,0.42010122
8270,0.419473132
8271,0.418835028
8272,0.418211402
8273,0.417578599
8274,0.416966185
8275,0.416483783
8276,0.41596494
8277,0.415454926
8278,0.414924165
8279,0.414393169
8280,0.413894032
8281,0.413344232
8282,0.412793431
8283,0.412152815
8284,0.4116414
8285,0.411134202
8286,0.410666427
8287,0.41013891
8288,0.409699924
8289,0.409194223
8290,0.408733294
8291,0.408329263
8292,0.407927473
8293,0.407440273
8294,0.407007035
8295,0.406510019
